site_no,date,TSS,PheoP,CHLA,site_name,lat,long,geometry,split_ID,LS_ID,Cloud_Cover,azimuth,cScore,time,dswe,dswe_sd,hillshade,hillshadow,hillshadow_sd,path,pixelCount,qa,qa_sd,row,sat,swir1_sd,zenith,date_time,month,year,hour,season,decade,count,max_year,min_year,n_years,rn,red_raw,green_raw,blue_raw,nir_raw,swir1_raw,swir2_raw,red,green,blue,nir,swir1,swir2,NR,BR,GR,SR,BG,RG,NG,SG,BN,GN,RN,SN,BS,GS,RS,NS,R.GN,R.GB,R.GS,R.BN,R.BS,R.NS,G.BR,G.BN,G.BS,G.RN,G.RB,G.NS,B.RG,B.RN,B.RS,B.GN,B.GS,B.NS,N.RG,N.RB,N.RS,N.GB,N.GS,N.BS,GR2,GN2,BR_G,NS_NR,fai,N_S,N_R,ndvi,ndwi,ndssi,gn.gn,hue,saturation,bright,bright_tot,dw,hexcolor,index
4021000,4/20/2006,13,2.769999981,2.769999981,AVAL DIGOIN - HAMEAU DE VARENNE,6599530,772135.1,"c(772135.1, 6599530)",153,1_1_LT05_198028_20060420,2,147.180862,0,10:27:12,1,0,162,1,0,198,146,68,0.877568076,28,LT05,71.9688863,38.488987,2006-04-20T10:27:12Z,4,2006,10,Spring,2010,455,2020,1984,36,16571,466.6212121,546,368,560.90625,244.962963,131,412.9283698,490.6810115,357.1181252,520.6295663,185.5913574,97.27271955,1.260822952,0.864842795,1.188295713,0.449451699,0.727800989,0.841541368,1.061034673,0.378232198,0.685935161,0.94247627,0.793132769,0.356474871,1.924217432,2.643878564,2.224933184,2.805246826,0.408310146,0.487059201,0.610594767,0.47044085,0.760864483,0.58470141,0.63720959,0.559022845,0.904132003,0.525603171,0.63720959,0.694798179,0.395212946,0.382534507,0.59666893,0.353124088,0.528068485,0.505674801,0.576166624,0.676101469,0.869861999,0.614095419,0.769851897,0.959315403,451.8046906,505.6552889,-0.11374038,1.473751262,146.7388654,335.0382089,107.7011966,0.115366377,0.451134289,-0.186285242,-0.029613608,0.263690428,0.272199011,0.27327172,1781.357073,559,#3B4633,25
4021000,10/4/2011,2.599999905,1,1,AVAL DIGOIN - HAMEAU DE VARENNE,6599530,772135.1,"c(772135.1, 6599530)",153,1_1_LT05_197028_20111004,0,156.590012,0,10:17:23,1,0,206,1,0,197,58,68,0.994634835,28,LT05,39.67795448,52.950352,2011-10-04T10:17:23Z,10,2011,10,Fall,2015,455,2020,1984,36,16483,291,395,291,424,221,124,254.3867589,352.2392827,283.1184475,390.6891398,167.9465544,92.39154958,1.535807687,1.112944906,1.384660445,0.660201636,0.803767386,0.722198719,1.109158345,0.476796776,0.724664237,0.901584525,0.65112319,0.429872595,1.685765144,2.097329617,1.514688764,2.326270647,0.342410858,0.400383511,0.489030536,0.377536204,0.563969179,0.455371473,0.65532255,0.522759448,0.780905814,0.546043161,0.65532255,0.630534866,0.466710013,0.438891684,0.670367311,0.381084421,0.544264044,0.506803361,0.644036215,0.726856475,0.925072987,0.614912074,0.751056857,0.866148201,303.3130208,371.4642112,0.081568667,2.576840103,151.1456484,222.7425854,136.3023809,0.211296657,0.35428248,-0.159646009,-0.051754457,0.382270393,0.277801281,0.196170287,1280.433629,529,#243228,26
4021000,3/18/2014,6.400000095,3,2,AVAL DIGOIN - HAMEAU DE VARENNE,6599530,772135.1,"c(772135.1, 6599530)",153,2_LC08_197028_20140318,8.98,153.173538,0,10:29:43,1,0,198,1,0,197,79,324,0.223588883,28,LC08,32.49258355,50.222237,2014-03-18T10:29:43Z,3,2014,10,Spring,2015,455,2020,1984,36,16756,305,389,228,385,253,180,366.9029072,451.7668574,300.208895,622.9934232,312.6154123,208.4099021,1.697978977,0.818224356,1.231298113,0.852038526,0.664521733,0.812151005,1.379015333,0.691983945,0.481881323,0.725155099,0.588935442,0.501795686,0.960313802,1.445120233,1.173655849,1.992842959,0.341381156,0.487918535,0.479999238,0.397424162,0.59870815,0.392154171,0.677198119,0.48934762,0.737188215,0.456377949,0.677198119,0.482858691,0.366703289,0.303273066,0.441796617,0.279326377,0.392747068,0.320870094,0.760982572,0.933866589,0.916816229,0.828475414,0.815028616,1.016593852,409.3348823,537.3801403,-0.147629272,5.717302136,265.412611,310.3780109,256.0905159,0.25870438,0.182044313,-0.349635743,-0.159316053,0.259990643,0.335478267,0.251599519,1741.872083,559,#34402B,27
4021000,3/12/2015,7.400000095,1,2,AVAL DIGOIN - HAMEAU DE VARENNE,6599530,772135.1,"c(772135.1, 6599530)",153,2_LC08_198027_20150312,0.01,154.386841,0,10:34:39,1,0,208,1,0,198,157,324,0.159108229,27,LC08,82.39433723,53.899422,2015-03-12T10:34:39Z,3,2015,10,Spring,2015,455,2020,1984,36,16792,318.4,394,239,197.3333333,106.5,74.5,380.623789,456.7802721,313.0454106,384.5060336,147.8314803,90.77275884,1.01019969,0.822453613,1.200083351,0.388392645,0.685330409,0.833275455,0.841774606,0.323638058,0.814149541,1.187966462,0.989903294,0.384471159,2.117582872,3.089871462,2.574714048,2.600975333,0.452430744,0.494428541,0.629534222,0.545656944,0.825868679,0.715004634,0.658498709,0.654833813,0.991111252,0.596997083,0.658498709,0.858065157,0.373828388,0.409140255,0.592378256,0.3721033,0.517762695,0.588058145,0.459164281,0.554307491,0.727603746,0.499471559,0.635955275,0.834292283,418.7020306,420.6431528,-0.147945046,1.016676859,43.85668138,236.6745533,3.882244516,0.005073968,0.510987077,-0.10244495,0.085909206,0.254973338,0.314669591,0.254391607,1534.955505,560,#36412C,28
4021000,3/12/2015,7.400000095,1,2,AVAL DIGOIN - HAMEAU DE VARENNE,6599530,772135.1,"c(772135.1, 6599530)",153,2_LC08_198028_20150312,4.11,153.401855,0,10:35:03,1,0,205,1,0,198,152,324,0.278189138,28,LC08,78.69434646,52.756435,2015-03-12T10:35:03Z,3,2015,10,Spring,2015,455,2020,1984,36,16821,314.4545455,398,258,190,104.3333333,72.66666667,376.5849428,460.7907537,335.0343397,374.5691044,145.2228712,88.72324154,0.994647055,0.889664725,1.223603764,0.385631114,0.727085639,0.817258028,0.812883291,0.315160124,0.894452681,1.230188898,1.005381753,0.387706486,2.307035641,3.172990246,2.593151752,2.579270753,0.450805649,0.473200639,0.621413327,0.530697738,0.784131782,0.724491644,0.647524266,0.64936375,0.959466601,0.613443748,0.647524266,0.886490703,0.400100386,0.446026139,0.642064627,0.401065884,0.552849517,0.644554659,0.447313083,0.526361657,0.717829619,0.470667622,0.618086936,0.779934368,418.6878483,417.679929,-0.090172389,0.991287083,37.71300214,229.3462332,-2.015838447,-0.002683655,0.520727372,-0.055713885,0.103214978,0.27826576,0.272914361,0.256625137,1546.979141,557,#354130,29
4021000,4/22/2015,12,8,7,AVAL DIGOIN - HAMEAU DE VARENNE,6599530,772135.1,"c(772135.1, 6599530)",153,2_LC08_197028_20150422,32.02,149.65004,0,10:28:37,1,0,157,1,0,197,125,324,0.630732907,28,LC08,65.439022,37.224655,2015-04-22T10:28:37Z,4,2015,10,Spring,2015,455,2020,1984,36,16762,273,368,263,286.4,112.3333333,70.4,334.0942574,430.7067209,340.7823244,501.4857151,154.8298075,86.18904399,1.501030634,1.020018503,1.289177264,0.463431514,0.79121664,0.775688517,1.164332226,0.359478504,0.679545427,0.858861395,0.666208922,0.308742209,2.201012388,2.781807507,2.157816139,3.238948127,0.358396233,0.433051201,0.570577993,0.396660258,0.674104276,0.509045186,0.638200721,0.511365386,0.869039907,0.515458406,0.638200721,0.656249481,0.445583013,0.407839268,0.697004604,0.365570789,0.582000111,0.519235509,0.655707471,0.743077666,1.025692436,0.650023119,0.856455047,1.011851169,382.4004891,466.096218,0.015528123,1.933768283,198.174242,346.6559076,167.3914577,0.200329667,0.471152353,-0.190798396,-0.07592745,0.344870953,0.224311483,0.239870637,1607.069018,543,#2F3D30,30
4021000,4/18/2017,3,1,4,AVAL DIGOIN - HAMEAU DE VARENNE,6599530,772135.1,"c(772135.1, 6599530)",153,2_LC08_198027_20170418,29.98,151.656479,0,10:34:28,1,0,165,1,0,198,109,324,0.190684493,27,LC08,61.31711757,39.477345,2017-04-18T10:34:28Z,4,2017,10,Spring,2020,455,2020,1984,36,16799,201.8,264.8,142.4545455,174,81,56.5,260.8807422,327.1221077,197.7261398,352.7272657,116.8133067,70.64243199,1.352063256,0.75791773,1.253914356,0.447765158,0.604441385,0.797502633,1.078274006,0.357093892,0.56056381,0.927408056,0.739610366,0.331171752,1.692667945,2.800383937,2.233313563,3.019581207,0.383733151,0.497059375,0.587654721,0.47393792,0.829405485,0.555608519,0.713295244,0.594277562,1.040003444,0.533112514,0.713295244,0.696685499,0.336267315,0.322235266,0.523508751,0.290838159,0.445393932,0.421105548,0.599873395,0.76912772,0.933896805,0.672055718,0.794546356,1.12140868,294.001425,339.9246867,-0.193061248,1.637524526,116.5853761,235.913959,91.84652351,0.149682733,0.473737382,-0.281588095,-0.037662987,0.251987931,0.395558615,0.182181945,1138.456255,561,#252E1C,31
4021000,4/18/2017,3,1,4,AVAL DIGOIN - HAMEAU DE VARENNE,6599530,772135.1,"c(772135.1, 6599530)",153,2_LC08_198028_20170418,4.28,150.158524,0,10:34:52,1,0,161,1,0,198,111,324,0.372759655,28,LC08,56.08523086,38.382523,2017-04-18T10:34:52Z,4,2017,10,Spring,2020,455,2020,1984,36,16833,210.6666667,281,175,177.6666667,80,56.33246073,270.0142725,343.3922788,237.2698239,357.7522213,115.5827959,70.45498269,1.32493819,0.878730675,1.271756028,0.428061801,0.690958529,0.786314338,1.041817896,0.336591132,0.663223901,0.959860647,0.75475219,0.323080582,2.052812636,2.970963595,2.336111274,3.095203042,0.385105028,0.465011013,0.588298336,0.453788687,0.765232444,0.570450659,0.676923013,0.577108498,0.973188973,0.547006382,0.676923013,0.725474064,0.386806798,0.377958726,0.615330985,0.338403601,0.516955794,0.501272493,0.583222042,0.705230509,0.927787711,0.616110849,0.779458932,1.013885688,306.7032756,350.5722501,-0.095355809,1.568135142,114.2564853,242.1694255,87.73794887,0.139762077,0.496343909,-0.202483922,-0.020480718,0.28190776,0.309041471,0.191243184,1208.428597,556,#263122,32
4023100,10/4/2000,10,11,5,PONT LE FOURNEAU,6614790,754892.1,"c(754892.1, 6614790)",179,1_2_LE07_198028_20001004,44,157.337265,0,10:25:52,1,0,204,1,0,198,54,68,0.710493559,28,LE07,81.68502355,53.050159,2000-10-04T10:25:52Z,10,2000,10,Fall,2000,580,2020,1984,36,30881,428,418,309,458,217,129,428,418,309,458,217,129,1.070093458,0.721962617,0.976635514,0.507009346,0.73923445,1.023923445,1.09569378,0.519138756,0.674672489,0.912663755,0.934497817,0.473799127,1.423963134,1.926267281,1.97235023,2.110599078,0.488584475,0.58872077,0.674015748,0.558018253,0.813688213,0.634074074,0.567164179,0.544980443,0.794676806,0.471783296,0.567164179,0.619259259,0.365248227,0.348758465,0.479069767,0.352739726,0.486614173,0.457777778,0.541371158,0.621438263,0.710077519,0.629986245,0.721259843,0.870722433,423,438,-0.284688995,1.142180095,66.23232323,241,30,0.033860045,0.316535433,-0.194263364,-0.0456621,0.152661064,0.278037383,0.2383632,1613,572,#3D3B2C,33
4023100,7/15/2008,11,2,1,PONT LE FOURNEAU,6614790,754892.1,"c(754892.1, 6614790)",179,1_2_LE07_197028_20080715,1,135.405228,282.5176471,10:18:39,1,0,133,1,0,197,36,68,0.628539361,28,LE07,88.13903771,30.779102,2008-07-15T10:18:39Z,7,2008,10,Summer,2010,580,2020,1984,36,30757,459,449,304.5,453.5,158.5,112,459,449,304.5,453.5,158.5,112,0.988017429,0.663398693,0.978213508,0.345315904,0.678173719,1.022271715,1.010022272,0.353006682,0.671444322,0.990077178,1.012127894,0.349503859,1.921135647,2.832807571,2.895899054,2.861198738,0.508587258,0.609157266,0.755555556,0.605540897,0.991360691,0.75,0.588081205,0.592348285,0.969762419,0.492054795,0.588081205,0.733660131,0.335352423,0.33369863,0.493117409,0.337396122,0.501234568,0.49754902,0.499449339,0.593975115,0.734412955,0.601857996,0.746502058,0.979481641,454,451.25,-0.344097996,0.981697171,46.1010101,295,-5.5,-0.006027397,0.4781893,-0.196569921,-0.00498615,0.15587918,0.336601307,0.255627825,1666,571,#41402B,34
4023100,4/22/2015,12,7,13,PONT LE FOURNEAU,6614790,754892.1,"c(754892.1, 6614790)",179,2_LC08_197028_20150422,32.02,149.65004,0,10:28:37,1,0,154,1,0,197,102,324,0.666954955,28,LC08,96.56656363,37.224655,2015-04-22T10:28:37Z,4,2015,10,Spring,2015,580,2020,1984,36,30953,313,412.5,293,320.5,156,110.6666667,375.0957382,475.3268849,374.9326954,544.4582373,206.0662371,131.1673393,1.451518058,0.99956533,1.267214837,0.54936971,0.788789162,0.789132174,1.145439601,0.433525314,0.688634444,0.873027263,0.688933903,0.378479419,1.819476595,2.306670377,1.82026781,2.642151596,0.367818406,0.44115438,0.550483599,0.407982856,0.645604866,0.499778156,0.633745154,0.517001928,0.818120066,0.51691026,0.633745154,0.633326295,0.440878082,0.407733211,0.645143198,0.367658526,0.55024432,0.499560918,0.640220783,0.725916796,0.93684422,0.640343549,0.799036885,0.937107122,425.2113115,509.8925611,-3.43E-04,2.001970058,198.387767,338.3920002,169.3624991,0.184178965,0.395161969,-0.184388964,-0.067790117,0.333062662,0.211210838,0.264720649,1769.813556,546,#354435,35
4023100,3/15/2016,8.399999619,3,1,PONT LE FOURNEAU,6614790,754892.1,"c(754892.1, 6614790)",179,1_2_LE07_197028_20160315,11,153.891388,0,10:31:21,1,0,198,1,0,197,89,68,0.976946747,28,LE07,95.6251453,51.062862,2016-03-15T10:31:21Z,3,2016,10,Spring,2020,580,2020,1984,36,30786,473.3636364,562.7777778,418,560,200.6666667,119,473.3636364,562.7777778,418,560,200.6666667,119,1.183022854,0.883042059,1.188891023,0.423916523,0.742744324,0.841119986,0.995064166,0.356564659,0.746428571,1.004960317,0.845292208,0.358333333,2.083056478,2.804540421,2.358954998,2.790697674,0.421600468,0.48264107,0.620036782,0.484011898,0.765135188,0.622301012,0.631367216,0.575437401,0.909662356,0.544607685,0.631367216,0.739848086,0.403419837,0.404504267,0.62015016,0.372290945,0.547518556,0.549517967,0.540466767,0.628250892,0.83082318,0.570975416,0.733517683,0.905172414,518.0707071,561.3888889,-0.098375662,1.317701967,133.463116,359.3333333,86.63636364,0.083839184,0.474312327,-0.145194274,0.002474023,0.269599293,0.257255676,0.313424094,2014.141414,558,#43503B,36
4023100,9/20/2018,7.300000191,NA,NA,PONT LE FOURNEAU,6614790,754892.1,"c(754892.1, 6614790)",179,1_2_LE07_198027_20180920,6,157.260818,0,10:32:50,1,0,194,1,0,198,37,68,0.858081506,27,LE07,97.33909763,48.693115,2018-09-20T10:32:50Z,9,2018,10,Fall,2020,580,2020,1984,36,30869,481,487,372,470,245,167,481,487,372,470,245,167,0.977130977,0.773388773,1.012474012,0.509355509,0.76386037,0.987679671,0.965092402,0.503080082,0.791489362,1.036170213,1.023404255,0.521276596,1.518367347,1.987755102,1.963265306,1.918367347,0.50261233,0.559953434,0.657103825,0.571258907,0.779578606,0.672727273,0.570926143,0.578384798,0.789303079,0.512092534,0.570926143,0.681118881,0.384297521,0.391167192,0.512396694,0.388714734,0.508196721,0.52027972,0.48553719,0.550996483,0.64738292,0.547147846,0.642076503,0.761750405,484,478.5,-0.223819302,0.953389831,29.52525253,225,-11,-0.011566772,0.330601093,-0.116389549,0.017763845,0.175362319,0.23613963,0.271221679,1810,569,#444535,37
4023100,9/20/2018,7.300000191,NA,NA,PONT LE FOURNEAU,6614790,754892.1,"c(754892.1, 6614790)",179,1_2_LE07_198028_20180920,3,156.193314,0,10:33:14,1,0,191,1,0,198,37,68,0.858081506,28,LE07,90.12500044,47.506004,2018-09-20T10:33:14Z,9,2018,10,Fall,2020,580,2020,1984,36,30936,449,489,377,518,245,167,449,489,377,518,245,167,1.153674833,0.839643653,1.08908686,0.545657016,0.770961145,0.918200409,1.059304703,0.501022495,0.727799228,0.944015444,0.866795367,0.472972973,1.53877551,1.995918367,1.832653061,2.114285714,0.445878848,0.518475751,0.611716621,0.501675978,0.721864952,0.588466579,0.592009685,0.546368715,0.786173633,0.505687694,0.592009685,0.640891219,0.401918977,0.389865564,0.543227666,0.374379345,0.513623978,0.494102228,0.552238806,0.627118644,0.746397695,0.598152425,0.705722071,0.832797428,469,503.5,-0.147239264,1.338235294,104.030303,273,69,0.071354705,0.332425068,-0.157541899,-0.028798411,0.226190476,0.229038855,0.272335526,1833,564,#404536,38
4023200,8/31/1999,10,22,29,PONT RD 30,6625937,748693.4,"c(748693.4, 6625937)",167,1_2_LE07_198027_19990831,4,150.065521,277.1647059,10:28:00,1,0,171,1,0,198,146,68,0.997651587,27,LE07,83.23674007,42.231834,1999-08-31T10:28:00Z,8,1999,10,Summer,2000,631,2020,1984,36,23581,429,498.1764706,365,554.2142857,172,102.8666667,429,498.1764706,365,554.2142857,172,102.8666667,1.291874792,0.850815851,1.161250514,0.400932401,0.732672098,0.861140631,1.112485873,0.345259181,0.658590024,0.898887819,0.774068823,0.310349272,2.122093023,2.896374829,2.494186047,3.22217608,0.407643261,0.497001499,0.640129904,0.46670293,0.798882682,0.59073473,0.627426285,0.541959017,0.927702925,0.506681481,0.627426285,0.685991009,0.393668316,0.371231384,0.607321131,0.346829348,0.544632669,0.502606472,0.597744122,0.698002879,0.922153554,0.642063708,0.826967687,1.032056398,463.5882353,526.1953782,-0.128468532,1.48721512,169.3455988,382.2142857,125.2142857,0.12735198,0.486702361,-0.2058435,-0.053248107,0.253239105,0.267327902,0.277446117,1846.390756,560,#3D4734,39
4023200,8/31/1999,10,22,29,PONT RD 30,6625937,748693.4,"c(748693.4, 6625937)",167,1_2_LE07_198028_19990831,18,148.642075,378.6980392,10:28:23,1,0,168,1,0,198,151,68,0.999978071,28,LE07,88.02734204,41.162083,1999-08-31T10:28:23Z,8,1999,10,Summer,2000,631,2020,1984,36,23659,428.2727273,496.6153846,369,550.1538462,170.8214286,102.25,428.2727273,496.6153846,369,550.1538462,170.8214286,102.25,1.284587626,0.861600509,1.159577421,0.398861328,0.74302974,0.862383125,1.107806691,0.343971278,0.670721477,0.902684564,0.778459935,0.310497563,2.160150533,2.907219479,2.507137019,3.220637193,0.409137673,0.494760993,0.641667824,0.465942376,0.793359998,0.594018605,0.622892729,0.540296259,0.91996234,0.507565308,0.622892729,0.688810563,0.398967178,0.377136118,0.615929894,0.352513228,0.552861324,0.511806733,0.594832866,0.690044733,0.918309486,0.63556385,0.824278546,1.019140436,462.4440559,523.3846154,-0.119353385,1.473414271,166.0899277,379.3324176,121.8811189,0.124568488,0.48812704,-0.197087622,-0.051146384,0.255922699,0.25697026,0.276576711,1844.041958,560,#3D4734,40
4023200,2/13/2002,8,NA,NA,PONT RD 30,6625937,748693.4,"c(748693.4, 6625937)",167,1_1_LT05_197028_20020213,26,150.250854,32.49803922,10:07:51,1,0,230,1,0,197,177,68,0.740263926,28,LT05,83.88027237,64.294586,2002-02-13T10:07:51Z,2,2002,10,Winter,2005,631,2020,1984,36,23276,868,946.2753623,796.6363636,993,647,384,817.4184293,866.4787755,750.9288436,897.4710126,526.1562015,306.6510593,1.097933421,0.918659057,1.060018645,0.643680376,0.866644244,0.943379633,1.035768028,0.607234957,0.836716544,0.965467144,0.91080204,0.586265399,1.427197553,1.646809014,1.553566083,1.705712125,0.463402323,0.505388017,0.586958135,0.495886011,0.640065775,0.574180109,0.5524789,0.525648417,0.678481655,0.50526801,0.5524789,0.608641621,0.445946962,0.437887613,0.558903708,0.425708741,0.539214407,0.527475758,0.532972565,0.57223998,0.66797258,0.554882395,0.644440954,0.702749606,841.9486024,881.974894,-0.076735389,1.274847116,130.0673093,371.3148111,80.05258327,0.0466809,0.244373134,-0.088899649,-0.017569796,0.237430225,0.133355756,0.482562276,3332.297061,563,#747B6B,41
4023200,9/16/2008,13,2,1,PONT RD 30,6625937,748693.4,"c(748693.4, 6625937)",167,1_1_LT05_198027_20080916,7,152.164688,0,10:20:04,1,0,191,1,0,198,189,68,0.720820587,27,LT05,82.44478197,48.401917,2008-09-16T10:20:04Z,9,2008,10,Fall,2010,631,2020,1984,36,23389,465,501,303,451,170,113,411.4134889,449.2330503,294.7160899,416.7168986,131.3874201,84.82034705,1.012890704,0.71635009,1.091925915,0.319356131,0.656042759,0.915813048,0.927618523,0.292470512,0.707233354,1.078029357,0.987273351,0.315291798,2.243107366,3.419148118,3.131300459,3.171665128,0.475100772,0.553012923,0.708575584,0.578288462,0.965524759,0.750611653,0.636190671,0.631448158,1.054281506,0.542466569,0.636190671,0.819612316,0.342435688,0.355881265,0.542954304,0.340338481,0.507588184,0.537700726,0.484190524,0.59014225,0.767715919,0.56014165,0.717709623,0.977971054,430.3232696,432.9749744,-0.259770288,1.018938986,53.38869423,285.3294785,5.303409691,0.006404076,0.547424086,-0.171486016,0.037549689,0.207459989,0.343957241,0.250188382,1572.079528,566,#3A402A,42
4023200,8/11/2009,6,7,8,PONT RD 30,6625937,748693.4,"c(748693.4, 6625937)",167,1_1_LT05_197028_20090811,5,141.482071,0,10:18:30,1,0,153,1,0,197,66,68,0.942809042,28,LT05,81.83672209,36.08572,2009-08-11T10:18:30Z,8,2009,10,Summer,2010,631,2020,1984,36,23296,290,361,216,393,160,91,253.5161534,321.3181672,210.0875489,360.562131,124.3775649,70.04170255,1.422245195,0.828694922,1.267446523,0.490610019,0.653830285,0.788987923,1.122134283,0.38708538,0.582666705,0.891158942,0.703113643,0.344954598,1.689111288,2.583409375,2.038278797,2.898932225,0.37178982,0.477067043,0.568809919,0.44425882,0.757974877,0.52277872,0.69308801,0.563074297,0.960692622,0.523252776,0.69308801,0.662594071,0.365474957,0.342118512,0.55594348,0.308100336,0.471369891,0.43322407,0.627245309,0.777737816,0.954136345,0.678506309,0.808987175,1.078026126,287.4171603,340.9401491,-0.135157638,1.828923244,129.2212908,236.1845661,107.0459777,0.174319758,0.441872309,-0.263689944,-0.05755257,0.268260417,0.346169715,0.178949595,1145.484,558,#242E1E,43
